1526336402	0.04	0.03	0.00	3.55401	0
1526337002	0.05	0.04	0.00	3.5552	0
1526337602	0.10	0.09	0.02	3.55256	0
1526338202	0.10	0.07	0.03	3.55405	0
1526338802	0.04	0.07	0.03	3.55452	0
1526339402	1.00	0.66	0.31	4.53939	0
1526340002	1.12	1.04	0.71	4.53594	0
1526340602	0.16	0.40	0.58	4.52557	0
1526341202	0.07	0.12	0.33	4.52542	0
1526341802	0.02	0.06	0.19	4.52849	0
1526342402	0.29	0.23	0.20	4.52889	0
1526343002	0.03	0.09	0.14	4.52911	0
1526343602	0.00	0.03	0.09	4.52878	0
1526344202	0.00	0.03	0.06	4.53206	0
1526344802	0.03	0.10	0.09	4.52814	0
1526345402	0.06	0.08	0.08	4.52935	0
1526346002	0.13	0.09	0.09	4.52958	0
1526346602	0.06	0.05	0.07	4.53067	0
1526347202	0.07	0.11	0.09	4.53032	0
1526347802	0.02	0.08	0.08	4.53346	0
1526348402	0.41	0.15	0.10	4.52953	0
1526349002	0.15	0.09	0.08	4.53022	0
1526349602	0.02	0.09	0.08	4.53209	0
1526350202	0.38	0.29	0.23	3.39906	0
1526350802	0.03	0.09	0.14	3.39988	0
1526351402	0.07	0.08	0.09	3.40193	0
1526352002	0.01	0.06	0.08	3.40068	0
1526352602	0.09	0.08	0.09	3.40187	0
1526353202	0.04	0.03	0.06	3.40188	0
1526353802	0.01	0.02	0.03	3.39921	0
1526354402	0.03	0.03	0.00	3.40018	0
1526355002	0.15	0.13	0.05	3.40181	0
1526355602	0.01	0.06	0.04	3.39969	0
1526356202	0.01	0.03	0.03	3.40265	0
1526356802	0.01	0.07	0.06	3.40147	0
1526357402	0.04	0.07	0.05	3.40019	0
1526358002	0.06	0.03	0.02	3.40139	0
1526358602	0.27	0.12	0.03	3.55037	0
1526359202	0.08	0.09	0.05	3.54964	0
1526359802	0.04	0.06	0.06	3.55109	0
1526360402	0.09	0.10	0.06	3.55254	0
1526361002	0.06	0.06	0.05	3.55102	0
1526361602	0.27	0.11	0.06	3.55217	0
1526362202	0.07	0.09	0.08	3.55395	0
1526362802	0.01	0.05	0.07	3.55156	0
1526363402	0.02	0.06	0.07	3.55146	0
1526364002	0.05	0.07	0.06	3.55311	0
1526364602	0.06	0.04	0.04	3.55183	0
1526365202	0.04	0.05	0.03	3.55313	0
1526365802	0.08	0.05	0.01	3.55537	0
1526366402	0.10	0.09	0.03	3.55365	0
1526367002	0.11	0.08	0.04	3.55473	0
1526367602	0.14	0.13	0.09	3.55574	0
1526368202	0.08	0.13	0.09	3.55553	0
1526368802	0.03	0.04	0.06	3.55846	0
1526369402	0.08	0.11	0.08	3.56068	0
1526370002	0.38	0.17	0.11	3.55883	0
1526370602	0.41	0.21	0.13	3.56051	0
1526371202	0.00	0.06	0.08	3.56147	0
1526371802	0.10	0.07	0.08	3.56053	0
1526372402	0.36	0.29	0.20	3.5638	0
1526373002	0.57	0.24	0.19	3.56932	0
1526373602	0.25	0.22	0.19	3.56549	0
1526374202	0.63	0.23	0.18	3.56861	0
1526374802	0.93	0.54	0.33	3.60558	0
1526375402	0.19	0.26	0.26	3.58353	0
1526376002	0.48	0.32	0.28	3.58242	0
1526376602	0.05	0.14	0.21	3.58151	0
1526377202	0.08	0.14	0.17	3.57551	0
1526377802	0.06	0.11	0.14	3.57592	0
1526378402	0.04	0.16	0.16	3.57978	0
1526379002	0.22	0.22	0.19	3.58109	0
1526379602	0.46	0.35	0.27	3.58177	0
1526380202	0.19	0.21	0.22	3.5797	0
1526380802	0.09	0.16	0.17	3.57586	0
1526381402	0.86	0.39	0.25	3.57709	0
1526382002	0.27	0.31	0.27	3.57692	0
1526382602	0.05	0.29	0.32	3.57474	0
1526383202	0.17	0.21	0.25	3.58311	0
1526383802	0.07	0.10	0.16	3.58052	0
1526384402	0.12	0.10	0.10	3.57655	0
1526385002	0.10	0.25	0.17	3.57466	0
1526385602	0.30	0.19	0.17	3.57487	0
1526386202	0.26	0.13	0.15	3.57153	0
1526386802	0.01	0.10	0.13	3.57309	0
1526387402	0.17	0.12	0.11	3.57621	0
1526388002	0.03	0.09	0.08	3.57325	0
1526388602	0.20	0.20	0.13	3.57176	0
1526389202	0.02	0.08	0.08	3.57472	0
1526389802	0.12	0.12	0.09	3.57322	0
1526390402	0.22	0.43	0.27	3.57189	0
1526391002	0.80	0.58	0.38	3.58793	0
1526391602	0.17	0.26	0.29	3.58174	0
1526392202	0.21	0.19	0.23	3.58168	0
1526392802	0.06	0.11	0.16	3.57965	0
1526393402	0.09	0.13	0.16	3.57863	0
1526394002	1.78	0.98	0.50	3.75693	0
1526394602	0.27	0.39	0.43	3.75443	0
1526395202	0.29	0.33	0.36	3.76163	0
1526395802	0.12	0.19	0.26	3.75688	0
1526396402	0.02	0.16	0.23	3.75624	0
1526397002	0.14	0.22	0.24	3.75705	0
1526397602	0.27	0.36	0.30	3.7564	0
1526398202	0.30	0.30	0.28	3.76406	0
1526398802	0.03	0.16	0.22	3.75706	0
1526399402	0.32	0.27	0.26	3.75565	0
1526400002	0.10	0.13	0.18	3.75373	0
1526400602	0.16	0.16	0.15	3.75203	0
1526401202	0.03	0.09	0.11	3.75709	0
1526401802	0.18	0.23	0.17	3.78651	0
1526402402	0.93	0.52	0.29	3.77303	0
1526403002	0.04	0.21	0.24	3.75951	0
1526403602	0.15	0.16	0.18	3.75864	0
1526404202	0.02	0.06	0.10	3.75679	0
1526404802	0.22	0.16	0.11	3.75751	0
1526405402	0.00	0.06	0.08	3.75806	0
1526406002	0.01	0.06	0.08	3.75544	0
1526406602	0.23	0.15	0.10	3.75619	0
1526407202	0.10	0.18	0.12	3.75411	0
1526407802	0.02	0.09	0.09	3.75238	0
1526408402	0.11	0.07	0.08	3.75232	0
1526409002	0.07	0.10	0.09	3.75352	0
1526409602	0.22	0.12	0.10	3.75253	0
1526410202	0.15	0.15	0.11	3.75193	0
1526410802	0.20	0.17	0.12	3.75069	0
1526411402	0.08	0.13	0.09	3.75	0
1526412002	0.02	0.14	0.12	3.75146	0
1526412602	0.05	0.07	0.08	3.75198	0
1526413202	0.15	0.11	0.09	3.74981	0
1526413802	0.05	0.11	0.09	3.75093	0
1526414402	0.08	0.06	0.07	3.75138	0
1526415002	0.05	0.09	0.09	3.75027	0
1526415602	0.26	0.15	0.10	3.75059	0
1526416202	0.16	0.09	0.08	3.75286	0
1526416802	0.02	0.06	0.08	3.75091	0
1526417402	0.18	0.09	0.07	3.75247	0
1526418002	0.22	0.17	0.11	3.75261	0
1526418602	0.04	0.07	0.08	3.7503	0
1526419202	0.04	0.08	0.08	3.75174	0
1526419802	0.13	0.08	0.08	3.75261	0
1526420402	0.14	0.12	0.10	3.7504	0
1526421002	0.08	0.11	0.09	3.75153	0
1526421601	0.10	0.11	0.09	3.75103	0
1526421601	0.10	0.11	0.09	3.75231	0
1526422201	0.09	0.11	0.09	3.75299	0
1526422801	0.12	0.09	0.08	3.75169	0
1526423401	0.04	0.07	0.08	3.75173	0
1526424001	0.02	0.07	0.08	3.75198	0
1526424601	0.03	0.06	0.08	3.75211	0
1526425201	0.04	0.06	0.08	3.7521	0
1526425801	1.00	0.67	0.34	4.73915	0
1526426401	1.00	0.99	0.69	4.74017	0
1526427001	0.03	0.40	0.59	4.72338	0
1526427601	0.00	0.07	0.31	4.72351	0
1526428201	0.02	0.05	0.17	4.72371	0
1526428801	0.08	0.03	0.09	4.72354	0
1526429401	0.03	0.02	0.05	4.72327	0
1526430001	0.03	0.10	0.08	4.7238	0
1526430601	0.20	0.08	0.07	4.72372	0
1526431201	0.08	0.11	0.09	4.7239	0
1526431801	0.12	0.13	0.10	4.72474	0
1526432401	0.11	0.11	0.09	4.72469	0
1526433001	0.03	0.07	0.08	4.72492	0
1526433601	0.33	0.10	0.07	4.72536	0
1526434201	0.00	0.05	0.06	4.72521	0
1526434801	0.00	0.04	0.06	4.72561	0
1526435401	0.00	0.01	0.02	4.72427	0
1526436001	0.00	0.06	0.04	4.72432	0
1526436601	0.22	0.22	0.19	3.59674	0
1526437201	0.02	0.08	0.11	3.59708	0
1526437801	0.03	0.04	0.07	3.5971	0
1526438401	0.00	0.02	0.04	3.59647	0
1526439001	0.24	0.09	0.03	3.59757	0
1526439601	0.08	0.04	0.00	3.59745	0
1526440201	0.03	0.03	0.00	3.59777	0
1526440801	0.07	0.13	0.08	3.59972	0
1526441401	0.00	0.06	0.07	3.59967	0
1526442001	0.14	0.07	0.06	3.5983	0
1526442601	0.14	0.08	0.06	3.59689	0
1526443201	0.15	0.13	0.09	3.5968	0
1526443801	0.05	0.06	0.08	3.59874	0
1526444401	0.22	0.12	0.08	3.59954	0
1526445001	0.01	0.08	0.08	3.74545	0
1526445601	0.35	0.16	0.10	3.74376	0
1526446201	0.06	0.12	0.09	3.74395	0
1526446801	0.06	0.09	0.09	3.74413	0
1526447401	0.05	0.05	0.06	3.74413	0
1526448001	0.08	0.02	0.01	3.74473	0
1526448601	0.03	0.05	0.01	3.74457	0
1526449201	0.04	0.05	0.01	3.74471	0
1526449801	0.01	0.05	0.01	3.74487	0
1526450401	0.00	0.02	0.00	3.74481	0
1526451001	0.08	0.06	0.01	3.74576	0
1526451601	0.01	0.06	0.01	3.74531	0
1526452201	0.00	0.04	0.00	3.74633	0
1526452801	0.48	0.18	0.06	3.74665	0
1526453401	0.02	0.15	0.13	3.75179	0
1526454001	0.10	0.11	0.10	3.7533	0
1526454601	0.20	0.18	0.14	3.75693	0
1526455201	0.35	0.27	0.21	3.76672	0
1526455801	0.10	0.17	0.17	3.76728	0
1526456401	0.25	0.26	0.22	3.76701	0
1526457001	0.39	0.63	0.43	3.77088	0
1526457601	0.54	0.50	0.45	3.78052	0
1526458201	0.06	0.14	0.27	3.7741	0
1526458801	7.38	2.98	1.24	4.11065	0
1526459401	0.27	1.92	2.05	3.84048	0
1526460001	0.18	0.42	1.14	3.78323	0
1526460601	0.17	0.16	0.63	3.77636	0
1526461201	0.30	0.12	0.36	3.77327	0
1526461801	0.02	0.11	0.25	3.7735	0
1526462401	0.40	0.26	0.24	3.78282	0
1526463001	0.17	0.18	0.19	3.77771	0
1526463601	0.21	0.23	0.19	3.78352	0
1526464201	0.08	0.20	0.20	3.77327	0
1526464801	0.22	0.25	0.20	3.77333	0
1526465401	0.07	0.10	0.14	3.77896	0
1526466001	0.54	0.24	0.17	3.77515	0
1526466601	0.09	0.13	0.14	3.77289	0
1526467201	0.07	0.12	0.11	3.7713	0
1526467801	0.62	0.37	0.20	3.78584	0
1526468401	0.03	0.10	0.13	3.77986	0
1526469001	0.01	0.05	0.08	3.77901	0
1526469601	0.06	0.07	0.08	3.77752	0
1526470201	0.01	0.08	0.08	3.77392	0
1526470801	0.17	0.22	0.16	3.77152	0
1526471401	0.01	0.12	0.14	3.76978	0
1526472001	0.02	0.08	0.10	3.7692	0
1526472601	0.28	0.15	0.10	3.76901	0
1526473201	0.02	0.08	0.08	3.76916	0
1526473801	0.28	0.21	0.13	3.76957	0
1526474401	0.17	0.22	0.17	3.76942	0
1526475001	0.09	0.29	0.25	3.77402	0
1526475601	0.32	0.29	0.26	3.77105	0
1526476201	0.13	0.10	0.16	3.77084	0
1526476801	0.22	0.16	0.15	3.76988	0
1526477401	0.19	0.12	0.10	3.76944	0
1526478001	0.45	0.37	0.21	3.77024	0
1526478601	0.08	0.19	0.17	3.77002	0
1526479201	0.07	0.17	0.17	3.76973	0
1526479801	0.24	0.24	0.19	3.77157	0
1526480401	0.19	0.35	0.27	3.7842	0
1526481001	0.25	0.17	0.18	3.77993	0
1526481601	0.02	0.10	0.14	3.77976	0
1526482201	0.11	0.21	0.18	3.79017	0
1526482801	0.14	0.20	0.19	3.78738	0
1526483401	0.12	0.13	0.16	3.78418	0
1526484001	0.30	0.23	0.19	3.80008	0
1526484601	0.19	0.29	0.26	3.78874	0
1526485201	0.49	0.60	0.39	3.80191	0
1526485801	0.13	0.17	0.25	3.79366	0
1526486401	0.14	0.12	0.17	3.79	0
1526487001	0.10	0.18	0.18	3.78764	0
1526487601	0.30	0.15	0.14	3.78167	0
1526488201	0.08	0.11	0.12	3.78279	0
1526488801	0.10	0.15	0.16	3.78306	0
1526489401	0.11	0.11	0.11	3.78171	0
1526490001	0.35	0.13	0.10	3.7817	0
1526490601	0.07	0.07	0.08	3.78279	0
1526491201	0.04	0.06	0.06	3.78293	0
1526491801	0.06	0.09	0.06	3.78307	0
1526492401	0.12	0.14	0.09	3.78104	0
1526493001	0.00	0.06	0.07	3.78271	0
1526493601	0.05	0.10	0.09	3.78105	0
1526494201	0.25	0.15	0.10	3.77905	0
1526494801	0.15	0.17	0.12	3.77906	0
1526495401	0.28	0.16	0.11	3.77815	0
1526496001	0.02	0.06	0.08	3.77782	0
1526496601	0.01	0.04	0.06	3.77812	0
1526497201	0.30	0.12	0.08	3.77811	0
1526497801	0.10	0.08	0.08	3.78006	0
1526498401	0.15	0.11	0.09	3.77887	0
1526499001	0.09	0.10	0.09	3.78033	0
1526499601	0.04	0.14	0.12	3.78107	0
1526500201	0.07	0.04	0.07	3.77954	0
1526500801	0.02	0.05	0.07	3.77971	0
1526501401	0.04	0.06	0.07	3.78029	0
1526502001	0.02	0.04	0.06	3.78104	0
1526502601	0.18	0.10	0.07	3.78011	0
1526503201	0.06	0.08	0.08	3.78158	0
1526503801	0.08	0.07	0.07	3.78424	0
1526504401	0.15	0.07	0.07	3.78277	0
1526505001	0.16	0.10	0.09	3.78179	0
1526505601	0.11	0.11	0.09	3.78375	0
1526506201	0.11	0.09	0.08	3.78429	0
1526506801	0.11	0.07	0.08	3.78218	0
1526507401	0.05	0.06	0.06	3.78331	0
1526508001	0.02	0.07	0.07	3.78214	0
1526508001	0.02	0.07	0.07	3.78332	0
1526508601	0.06	0.09	0.07	3.78265	0
1526509201	0.00	0.03	0.04	3.78323	0
1526509801	0.08	0.06	0.03	3.78498	0
1526510401	0.18	0.14	0.07	3.78538	0
1526511001	0.04	0.10	0.08	3.78384	0
1526511601	0.03	0.07	0.08	3.78368	0
1526512201	1.01	0.73	0.38	4.76747	0
1526512801	1.10	1.05	0.75	4.76671	0
1526513401	0.03	0.48	0.68	4.74591	0
1526514001	0.07	0.14	0.39	4.75106	0
1526514601	0.00	0.03	0.21	4.75291	0
1526515201	0.07	0.04	0.12	4.75193	0
1526515801	0.08	0.06	0.08	4.75174	0
1526516401	0.05	0.11	0.09	4.75324	0
1526517001	0.02	0.05	0.06	4.75257	0
1526517601	0.08	0.13	0.09	4.75285	0
1526518201	0.15	0.14	0.10	4.75356	0
1526518801	0.02	0.04	0.06	4.75315	0
1526519401	0.17	0.12	0.09	4.75349	0
1526520001	0.09	0.08	0.08	4.75254	0
1526520601	0.05	0.06	0.06	4.75357	0
1526521201	0.14	0.07	0.05	4.75408	0
1526521801	0.05	0.06	0.04	4.7544	0
1526522401	0.08	0.04	0.01	4.75585	0
1526523001	0.20	0.17	0.12	3.63076	0
1526523601	0.02	0.06	0.08	3.63087	0
1526524201	0.21	0.11	0.09	3.63192	0
1526524801	0.29	0.10	0.07	3.63083	0
1526525401	0.00	0.03	0.05	3.6299	0
1526526001	0.03	0.03	0.04	3.63083	0
1526526601	0.01	0.04	0.02	3.63105	0
1526527201	0.00	0.00	0.00	3.63018	0
1526527801	0.06	0.08	0.02	3.63001	0
1526528401	0.20	0.08	0.02	3.63194	0
1526529001	0.02	0.06	0.02	3.63243	0
1526529601	0.00	0.02	0.00	3.63252	0
1526530201	0.25	0.09	0.02	3.6314	0
1526530801	0.14	0.09	0.02	3.63334	0
1526531401	0.05	0.08	0.04	3.7787	0
1526532001	0.13	0.15	0.09	3.7774	0
1526532601	0.02	0.08	0.08	3.77632	0
1526533201	0.05	0.06	0.08	3.77666	0
1526533801	0.12	0.09	0.09	3.77812	0
1526534401	0.34	0.15	0.11	3.77654	0
1526535001	0.08	0.11	0.09	3.77671	0
1526535601	0.50	0.16	0.10	3.777	0
1526536201	0.07	0.08	0.08	3.77897	0
1526536801	0.02	0.07	0.08	3.77897	0
1526537401	0.08	0.08	0.08	3.77791	0
1526538001	0.24	0.14	0.10	3.77986	0
1526538601	0.28	0.22	0.13	3.78004	0
1526539201	0.00	0.06	0.08	3.77893	0
1526539801	0.08	0.07	0.08	3.78256	0
1526540401	0.08	0.10	0.09	3.78265	0
1526541001	0.30	0.26	0.17	3.78537	0
1526541601	0.33	0.26	0.20	3.78963	0
1526542201	0.14	0.20	0.18	3.79496	0
1526542801	0.39	0.21	0.17	3.79564	0
1526543401	0.15	0.17	0.17	3.79493	0
1526544001	0.20	0.14	0.14	3.79436	0
1526544601	0.10	0.11	0.13	3.79886	0
1526545201	0.18	0.16	0.14	3.80066	0
1526545801	0.13	0.18	0.17	3.80186	0
1526546401	0.33	0.21	0.17	3.79791	0
1526547001	0.38	0.37	0.25	3.79913	0
1526547601	0.07	0.16	0.18	3.79613	0
1526548201	0.40	0.23	0.18	3.79455	0
1526548801	0.05	0.20	0.18	3.79627	0
1526549401	0.09	0.07	0.10	3.79597	0
1526550001	0.05	0.08	0.08	3.79414	0
1526550601	0.09	0.09	0.08	3.79721	0
1526551201	0.09	0.09	0.09	3.79626	0
1526551801	0.42	0.16	0.11	3.79476	0
1526552401	0.11	0.10	0.09	3.79454	0
1526553001	0.04	0.06	0.06	3.79528	0
1526553601	0.20	0.08	0.06	3.79652	0
1526554201	0.01	0.03	0.03	3.79485	0
1526554801	0.07	0.06	0.02	3.79527	0
